date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum
2012-06-20 00:00:00+00:00,61.0,64.6502,58.6202,61.68395,64.555534,56.26631,60.141445,0,0,60619.277,92.867775,0.7480314,0.7480314,0.0,23.0,12.015418,24.159601,62.99944,7.02
2012-06-21 00:00:00+00:00,55.0,62.1302,58.1702,59.636444,61.48142,56.01806,58.596867,0,0,60620.074,0.0,0.122047246,0.122047246,0.0,6.0,9.888451,19.6856,45.958748,5.05
2012-06-22 00:00:00+00:00,3.0,72.7502,56.640198,64.4027,70.2982,54.638653,62.723118,0,0,60614.402,40645.055,0.0,0.0,0.0,0.0,11.144661,24.159601,261.01898,20.28
2012-06-23 00:00:00+00:00,2.0,71.5802,53.2202,63.183945,67.85208,50.07364,60.49213,0,0,60602.215,53901.6,0.0,0.0,0.0,0.0,11.180524,26.844,245.40515,21.64
2012-06-24 00:00:00+00:00,61.0,76.4402,52.9502,64.55645,72.21518,50.250923,61.5182,0,0,60583.426,39827.887,0.17322835,0.17322835,0.0,6.0,16.285606,31.0943,217.4476,17.94
2012-06-25 00:00:00+00:00,61.0,65.4602,54.570198,58.560196,61.565384,47.935036,52.328815,0,0,60557.83,45198.367,0.20866142,0.20866142,0.0,8.0,16.931889,43.1741,259.88666,18.48
2012-06-26 00:00:00+00:00,51.0,63.8402,54.570198,58.78145,57.38255,46.868267,52.26289,0,0,60525.48,12891.443,0.007874016,0.007874016,0.0,2.0,18.176226,35.3446,276.99002,11.51
2012-06-27 00:00:00+00:00,55.0,64.2002,51.240196,58.950195,65.240974,47.6678,57.289165,0,0,60486.508,24327.27,0.12992126,0.12992126,0.0,8.0,12.131473,26.620298,266.5597,11.78
2012-06-28 00:00:00+00:00,51.0,73.0202,57.990196,65.5577,75.33641,59.428055,66.81077,0,0,60441.05,44815.57,0.06692913,0.06692913,0.0,9.0,7.436133,19.238201,273.73132,17.84
2012-06-29 00:00:00+00:00,2.0,86.8802,60.6002,74.3702,89.93605,59.22009,76.37315,0,0,60389.23,48037.246,0.0,0.0,0.0,0.0,9.344664,22.1463,154.91461,24.67
2012-06-30 00:00:00+00:00,61.0,81.3002,66.090195,73.16645,84.46952,68.16615,76.54777,0,0,60331.18,50693.848,0.27952757,0.27952757,0.0,8.0,8.815597,19.6856,293.16745,20.73
2012-07-01 00:00:00+00:00,63.0,77.2502,64.1102,69.2777,79.4205,63.648125,71.08396,0,0,60267.047,28274.092,1.0905511,1.0905511,0.0,14.0,10.263418,22.1463,255.74469,15.1
2012-07-02 00:00:00+00:00,61.0,73.0202,58.5302,65.2577,73.933815,58.308838,65.149574,0,0,60196.977,44386.08,0.2559055,0.2559055,0.0,9.0,8.704201,18.3434,4.0303764,24.53
2012-07-03 00:00:00+00:00,55.0,72.840195,60.4202,66.12771,75.235916,59.439777,67.626175,0,0,60121.113,13325.252,0.11811023,0.11811023,0.0,6.0,8.565111,18.5671,23.35839,10.98
2012-07-04 00:00:00+00:00,3.0,73.8302,61.0502,67.39894,75.18455,62.453377,68.74822,0,0,60039.598,38596.098,0.0,0.0,0.0,0.0,6.651079,13.6456995,41.875004,15.46
2012-07-05 00:00:00+00:00,63.0,79.2302,60.5102,70.076454,82.188774,61.12632,72.70511,0,0,59952.59,38076.402,0.6653544,0.6653544,0.0,12.0,10.504376,19.238201,71.02492,17.32
2012-07-06 00:00:00+00:00,51.0,81.840195,66.7202,73.3577,85.89071,70.67458,77.64167,0,0,59860.246,35739.836,0.015748031,0.015748031,0.0,3.0,7.1618943,16.7775,214.78607,18.32
2012-07-07 00:00:00+00:00,63.0,74.8202,60.5102,67.8677,79.54725,62.67857,71.84809,0,0,59762.707,19706.623,0.8267716,0.8267716,0.0,18.0,5.6636314,15.659,302.36887,10.9
2012-07-08 00:00:00+00:00,53.0,80.4902,60.6002,69.86271,82.22489,62.81228,72.13047,0,0,59660.13,44096.74,0.03937008,0.03937008,0.0,2.0,8.108932,20.3567,167.42368,22.38
2012-07-09 00:00:00+00:00,51.0,72.840195,61.950203,67.406456,69.768135,60.24151,65.31069,0,0,59552.668,53299.33,0.007874016,0.007874016,0.0,1.0,13.106987,26.620298,235.96916,21.25
2012-07-10 00:00:00+00:00,2.0,72.7502,60.690197,66.78396,73.929,59.988377,66.23229,0,0,59440.484,52136.973,0.0,0.0,0.0,0.0,8.863716,26.620298,238.92955,21.24
2012-07-11 00:00:00+00:00,53.0,71.310196,58.710197,64.9652,71.93587,57.08822,64.14538,0,0,59323.734,47063.125,0.05905512,0.05905512,0.0,5.0,10.418273,24.383299,244.33484,20.06
2012-07-12 00:00:00+00:00,61.0,66.5402,56.730198,60.213947,62.20879,52.735474,56.319584,0,0,59202.562,47921.773,0.13779527,0.13779527,0.0,8.0,12.945641,28.8573,247.32607,18.96
2012-07-13 00:00:00+00:00,53.0,62.2202,52.6802,58.605198,60.037903,49.49341,56.339237,0,0,59077.125,812.2809,0.14173229,0.14173229,0.0,10.0,10.9613,26.844,183.88312,9.71
2012-07-14 00:00:00+00:00,61.0,67.2602,57.5402,61.07645,64.1433,54.341114,58.662876,0,0,58947.348,23879.037,0.4606299,0.4606299,0.0,13.0,13.952138,35.1209,231.93056,11.15
2012-07-15 00:00:00+00:00,61.0,66.2702,54.8402,60.3602,64.543365,52.022972,58.223755,0,0,58812.094,44018.51,0.16929133,0.16929133,0.0,6.0,9.440564,23.9359,261.6342,15.04
2012-07-16 00:00:00+00:00,55.0,65.7302,52.8602,59.26521,61.350872,49.16059,55.31195,0,0,58671.395,50368.83,0.10236221,0.10236221,0.0,5.0,14.967854,29.7521,256.04227,21.05
2012-07-17 00:00:00+00:00,61.0,67.2602,55.0202,60.510204,64.41105,52.13707,58.086975,0,0,58525.504,33038.87,0.27165353,0.27165353,0.0,11.0,12.687951,29.528399,269.14194,14.96
2012-07-18 00:00:00+00:00,53.0,69.1502,57.8102,62.201443,70.643684,54.563713,61.33971,0,0,58374.715,21728.158,0.21259841,0.21259841,0.0,14.0,10.606305,27.738798,242.6376,8.58
2012-07-19 00:00:00+00:00,63.0,67.6202,57.990196,62.767704,63.873417,51.278896,59.290466,0,0,58219.258,34826.418,0.16535434,0.16535434,0.0,7.0,15.844847,44.9637,248.70107,17.11
2012-07-20 00:00:00+00:00,3.0,65.100204,52.8602,59.583942,60.2348,48.730476,54.449398,0,0,58059.414,37762.965,0.0,0.0,0.0,0.0,15.4498825,29.9758,266.2632,14.36
2012-07-21 00:00:00+00:00,3.0,63.4802,49.0802,57.540203,58.815384,45.654186,53.553288,0,0,57895.41,46721.543,0.0,0.0,0.0,0.0,10.634577,21.2515,291.10608,16.97
2012-07-22 00:00:00+00:00,3.0,66.9002,51.3302,59.403946,65.48738,47.674904,57.158497,0,0,57727.516,52406.445,0.0,0.0,0.0,0.0,8.249648,19.0145,313.31152,21.62
2012-07-23 00:00:00+00:00,1.0,73.7402,49.3502,63.525196,73.33108,47.158836,62.783844,0,0,57555.953,51478.246,0.0,0.0,0.0,0.0,5.3031526,14.093101,155.74786,25.63
2012-07-24 00:00:00+00:00,1.0,79.2302,54.210197,68.6477,78.728516,52.21376,67.55105,0,0,57380.965,52186.453,0.0,0.0,0.0,0.0,9.712292,21.0278,98.259346,26.38
2012-07-25 00:00:00+00:00,0.0,85.1702,59.700203,73.473946,90.610794,58.259247,75.97904,0,0,57202.785,51867.266,0.0,0.0,0.0,0.0,6.9346995,13.869399,91.86357,25.75
2012-07-26 00:00:00+00:00,51.0,83.9102,64.2002,74.75645,88.97034,67.321754,78.37282,0,0,57021.63,51425.844,0.003937008,0.003937008,0.0,1.0,7.1618943,12.750899,8.444331,20.36
2012-07-27 00:00:00+00:00,1.0,84.3602,61.950203,74.6627,87.50962,62.194027,76.582664,0,0,56837.72,51272.566,0.0,0.0,0.0,0.0,6.3979764,12.079801,83.21495,25.14
2012-07-28 00:00:00+00:00,61.0,82.3802,66.090195,73.890205,86.72489,67.60343,76.83518,0,0,56651.277,41981.965,0.2480315,0.2480315,0.0,6.0,10.672153,23.9359,203.55658,17.95
2012-07-29 00:00:00+00:00,63.0,68.7002,60.4202,64.676445,70.17856,58.641163,65.44671,0,0,56462.5,12308.5625,0.37795275,0.37795275,0.0,13.0,9.204379,19.0145,325.0182,7.49
2012-07-30 00:00:00+00:00,53.0,70.4102,55.740196,63.386456,66.06293,53.962997,61.116394,0,0,56271.61,50566.863,0.039370082,0.039370082,0.0,2.0,12.670191,27.067701,233.9846,19.06
2012-07-31 00:00:00+00:00,51.0,70.8602,53.4002,63.135204,68.733765,51.615864,61.36163,0,0,56078.773,47507.117,0.003937008,0.003937008,0.0,1.0,7.6058,18.119701,256.96323,18.61
2012-08-01 00:00:00+00:00,2.0,77.1602,55.9202,67.49645,78.75631,55.595486,67.64698,0,0,55884.207,47286.477,0.0,0.0,0.0,0.0,8.608818,13.6456995,107.50347,20.71
2012-08-02 00:00:00+00:00,61.0,85.1702,62.8502,72.8852,87.69734,61.34625,74.16558,0,0,55688.09,43398.535,0.06692914,0.06692914,0.0,1.0,9.344664,23.2648,158.34836,20.39
2012-08-03 00:00:00+00:00,55.0,73.2902,61.7702,67.3352,76.89135,63.557137,70.121414,0,0,55490.31,20930.639,0.17322835,0.17322835,0.0,10.0,5.659212,12.974601,13.190602,10.99
2012-08-04 00:00:00+00:00,3.0,77.6102,58.890198,68.8352,79.836235,59.492847,70.43802,0,0,55289.28,49293.715,0.0,0.0,0.0,0.0,6.818264,15.659,163.54793,19.99
2012-08-05 00:00:00+00:00,55.0,75.5402,61.7702,69.1052,81.18112,62.53708,72.39095,0,0,55084.957,31138.002,0.13385826,0.13385826,0.0,6.0,5.922771,17.0012,70.49355,12.71
2012-08-06 00:00:00+00:00,53.0,75.1802,62.7602,69.10895,73.796005,62.41471,69.311134,0,0,54877.598,39933.92,0.03937008,0.03937008,0.0,2.0,15.407718,31.5417,237.66019,17.1
2012-08-07 00:00:00+00:00,2.0,70.7702,60.7802,65.62145,65.6155,57.300636,61.605778,0,0,54667.42,47572.875,0.0,0.0,0.0,0.0,14.720072,30.6469,257.1703,18.36
2012-08-08 00:00:00+00:00,3.0,69.4202,58.440197,63.757706,65.79613,54.81929,60.749226,0,0,54454.668,48953.723,0.0,0.0,0.0,0.0,11.805341,25.949202,268.97052,17.29
2012-08-09 00:00:00+00:00,3.0,67.8902,56.190197,62.1752,63.10178,55.282722,59.59117,0,0,54239.56,47805.25,0.0,0.0,0.0,0.0,10.860399,23.9359,298.96515,16.13
2012-08-10 00:00:00+00:00,51.0,66.810196,54.7502,60.978943,63.087254,52.558575,58.264526,0,0,54022.316,41510.703,0.023622047,0.023622047,0.0,3.0,10.167897,21.6989,304.2295,15.41
2012-08-11 00:00:00+00:00,51.0,67.7102,55.5602,61.5527,64.6931,53.553486,59.30602,0,0,53803.14,48467.992,0.003937008,0.003937008,0.0,1.0,7.409166,17.0012,14.057886,16.07
2012-08-12 00:00:00+00:00,3.0,68.340195,52.140198,60.7727,64.15579,49.5519,58.049282,0,0,53582.25,47717.203,0.0,0.0,0.0,0.0,8.488818,17.896,71.04483,18.13
2012-08-13 00:00:00+00:00,2.0,69.1502,52.5902,61.623947,65.81308,50.37094,59.125843,0,0,53359.832,45382.36,0.0,0.0,0.0,0.0,6.5830164,16.7775,74.31717,16.37
2012-08-14 00:00:00+00:00,1.0,71.4002,51.240196,62.737698,70.46766,49.667816,61.31427,0,0,53136.086,48810.65,0.0,0.0,0.0,0.0,7.599218,14.764199,40.403507,20.92
2012-08-15 00:00:00+00:00,2.0,73.0202,51.3302,63.753952,71.34971,49.98921,62.788406,0,0,52911.19,48683.22,0.0,0.0,0.0,0.0,6.366614,14.764199,54.989307,19.48
2012-08-16 00:00:00+00:00,53.0,72.7502,56.460197,64.13645,74.25085,56.13693,65.13286,0,0,52685.34,23506.36,0.07874016,0.07874016,0.0,7.0,8.249648,13.6456995,344.6784,11.01
2012-08-17 00:00:00+00:00,3.0,74.1902,57.3602,65.19019,74.46116,57.41974,65.700134,0,0,52458.703,46679.4,0.0,0.0,0.0,0.0,5.538552,12.974601,326.2393,17.79
2012-08-18 00:00:00+00:00,1.0,80.5802,55.9202,69.678955,81.3047,55.542847,69.9601,0,0,52231.453,45117.906,0.0,0.0,0.0,0.0,6.847559,11.8561,144.55243,20.96
2012-08-19 00:00:00+00:00,0.0,91.560196,61.140198,76.976456,93.132706,59.89399,77.68793,0,0,52003.754,47589.805,0.0,0.0,0.0,0.0,6.949117,16.1064,183.1349,21.55
2012-08-20 00:00:00+00:00,3.0,92.3702,65.1902,78.54771,96.853226,65.621925,82.07592,0,0,51775.766,46043.3,0.0,0.0,0.0,0.0,10.516279,21.9226,275.11032,18.04
2012-08-21 00:00:00+00:00,55.0,79.2302,65.8202,72.5702,82.41937,66.65723,74.81708,0,0,51547.652,41238.89,0.07480315,0.07480315,0.0,4.0,7.618947,17.0012,350.9562,17.28
2012-08-22 00:00:00+00:00,53.0,76.0802,62.8502,69.832695,72.20406,63.721535,68.76862,0,0,51319.57,46388.25,0.03543307,0.03543307,0.0,1.0,14.15687,35.3446,273.12198,18.65
2012-08-23 00:00:00+00:00,2.0,74.2802,57.4502,66.420204,70.37805,56.10675,64.427345,0,0,51091.363,46247.53,0.0,0.0,0.0,0.0,10.377366,23.2648,255.12575,18.45
2012-08-24 00:00:00+00:00,55.0,66.3602,55.2002,61.725193,68.733536,53.512646,62.535984,0,0,50861.406,5743.1533,0.16535433,0.16535433,0.0,7.0,7.395645,19.461899,83.58745,6.11
2012-08-25 00:00:00+00:00,61.0,76.8002,58.8002,66.36396,76.62872,60.46271,67.88922,0,0,50629.586,30635.494,0.31102362,0.31102362,0.0,6.0,9.083983,23.7122,210.75775,13.18
2012-08-26 00:00:00+00:00,55.0,71.310196,59.7902,64.73645,68.252525,55.847668,61.5862,0,0,50396.086,39891.273,0.07086614,0.07086614,0.0,4.0,16.408056,33.555,245.53893,15.4
2012-08-27 00:00:00+00:00,3.0,67.6202,52.7702,60.76894,64.073814,50.275852,56.45195,0,0,50161.086,44501.926,0.0,0.0,0.0,0.0,13.585056,26.3966,293.15094,14.72
2012-08-28 00:00:00+00:00,51.0,75.090195,51.0602,64.1927,73.63027,48.28737,62.49767,0,0,49924.74,33968.02,0.015748031,0.015748031,0.0,2.0,7.927948,20.133,145.48647,15.79
2012-08-29 00:00:00+00:00,1.0,76.2602,58.890198,68.14895,76.82811,58.679108,68.27253,0,0,49687.223,43889.668,0.0,0.0,0.0,0.0,7.9089894,16.7775,209.9238,16.76
2012-08-30 00:00:00+00:00,53.0,75.0002,62.940197,68.246445,78.42184,62.17832,69.80834,0,0,49448.7,24881.293,0.15748031,0.15748031,0.0,10.0,8.5475645,18.790798,199.86438,10.58
2012-08-31 00:00:00+00:00,53.0,65.4602,57.8102,62.040203,65.02794,56.59748,62.34311,0,0,49209.324,0.0,0.098425195,0.098425195,0.0,9.0,7.6451745,16.330101,304.60403,6.08
2012-09-01 00:00:00+00:00,2.0,67.0802,53.1302,60.30395,64.065895,50.95148,58.316006,0,0,48969.242,43205.105,0.0,0.0,0.0,0.0,7.405788,16.1064,313.0709,14.27
2012-09-02 00:00:00+00:00,3.0,68.2502,53.5802,61.095196,66.84994,52.24363,60.59601,0,0,48728.617,39231.105,0.0,0.0,0.0,0.0,4.112674,10.5139,283.32452,15.24
2012-09-03 00:00:00+00:00,3.0,72.5702,53.6702,63.191452,72.1624,52.71795,62.567417,0,0,48487.586,29632.723,0.0,0.0,0.0,0.0,7.5164537,14.3168,303.06046,14.81
2012-09-04 00:00:00+00:00,3.0,72.1202,54.1202,63.00394,71.090576,54.033348,63.00944,0,0,48246.297,39041.773,0.0,0.0,0.0,0.0,5.9690604,14.764199,278.95566,14.29
2012-09-05 00:00:00+00:00,51.0,65.5502,54.480198,60.971447,64.13638,53.50379,59.205463,0,0,48004.883,13231.944,0.015748031,0.015748031,0.0,3.0,8.325127,18.3434,305.12344,6.7
2012-09-06 00:00:00+00:00,3.0,64.9202,53.1302,58.44395,58.446754,48.68689,53.215855,0,0,47763.492,35606.754,0.0,0.0,0.0,0.0,13.607141,26.620298,292.63916,11.77
2012-09-07 00:00:00+00:00,51.0,66.1802,55.1102,60.72395,63.88389,49.03771,57.03911,0,0,47522.254,14590.406,0.035433073,0.035433073,0.0,5.0,13.347225,27.067701,261.7262,5.73
2012-09-08 00:00:00+00:00,51.0,69.2402,57.6302,63.2402,68.09525,57.635002,62.638123,0,0,47281.312,23570.654,0.027559055,0.027559055,0.0,3.0,12.26276,25.0544,280.6479,8.33
2012-09-09 00:00:00+00:00,3.0,74.1902,54.6602,64.3877,73.29585,54.834885,64.15749,0,0,47040.78,40119.242,0.0,0.0,0.0,0.0,9.174428,16.7775,132.3328,14.8
2012-09-10 00:00:00+00:00,1.0,83.9102,59.700203,70.56396,84.42661,58.82024,70.40834,0,0,46800.81,42203.094,0.0,0.0,0.0,0.0,8.325127,15.2116,183.68793,15.93
2012-09-11 00:00:00+00:00,63.0,80.9402,56.5502,68.04394,80.94527,54.72442,67.557945,0,0,46561.52,42278.312,0.31102362,0.31102362,0.0,7.0,9.50396,23.4885,230.29132,15.12
2012-09-12 00:00:00+00:00,61.0,61.500202,53.2202,57.7502,57.455032,49.36482,54.440823,0,0,46322.74,18035.617,0.15748031,0.15748031,0.0,3.0,9.24777,18.3434,285.96732,9.79
2012-09-13 00:00:00+00:00,2.0,62.1302,47.190197,55.233944,57.721474,43.93267,51.846893,0,0,46082.867,37983.816,0.0,0.0,0.0,0.0,7.0740147,17.6723,287.6211,12.82
2012-09-14 00:00:00+00:00,53.0,66.810196,48.1802,57.9227,59.688927,43.494667,52.608505,0,0,45841.75,31660.457,0.0511811,0.0511811,0.0,4.0,15.794233,32.2128,234.40302,13.25
2012-09-15 00:00:00+00:00,51.0,63.4802,52.230198,58.312702,58.541862,47.392284,53.752277,0,0,45599.535,26943.021,0.003937008,0.003937008,0.0,1.0,14.806506,29.081,272.99698,8.22
2012-09-16 00:00:00+00:00,3.0,70.1402,53.940197,61.038944,66.52391,51.85138,58.47632,0,0,45356.367,38738.48,0.0,0.0,0.0,0.0,8.908766,21.6989,202.91283,13.77
2012-09-17 00:00:00+00:00,3.0,72.0302,54.480198,63.18395,70.07109,51.056355,61.772427,0,0,45112.4,34218.312,0.0,0.0,0.0,0.0,8.352132,18.790798,227.88164,13.54
2012-09-18 00:00:00+00:00,51.0,72.3002,58.710197,64.72146,71.164,55.690968,63.526585,0,0,44867.754,38566.47,0.0118110245,0.0118110245,0.0,1.0,9.621701,20.8041,239.65417,12.97
2012-09-19 00:00:00+00:00,55.0,59.700203,47.5502,54.427704,54.561382,42.87581,49.258804,0,0,44622.594,39185.066,0.13779528,0.13779528,0.0,5.0,11.548207,25.7255,276.89777,12.72
2012-09-20 00:00:00+00:00,3.0,57.5402,44.7602,51.2552,52.35694,39.633785,45.864872,0,0,44377.04,23555.283,0.0,0.0,0.0,0.0,10.408663,21.9226,246.39767,8.22
2012-09-21 00:00:00+00:00,3.0,64.0202,43.8602,54.585194,57.96824,39.01081,49.500027,0,0,44131.24,29239.436,0.0,0.0,0.0,0.0,9.490787,20.580399,173.86531,12.86
2012-09-22 00:00:00+00:00,53.0,59.5202,48.5402,53.595203,53.9338,42.271843,47.56172,0,0,43885.32,37994.582,0.05511811,0.05511811,0.0,4.0,19.702116,38.029,263.1798,10.74
2012-09-23 00:00:00+00:00,3.0,59.1602,43.590202,51.108948,54.954002,38.64286,46.439175,0,0,43639.43,38248.535,0.0,0.0,0.0,0.0,8.973131,19.6856,263.96802,13.02
2012-09-24 00:00:00+00:00,55.0,65.3702,49.980198,56.681442,61.601357,42.61332,51.969303,0,0,43393.69,23170.72,0.16929133,0.16929133,0.0,9.0,12.811586,27.291399,113.34013,9.09
2012-09-25 00:00:00+00:00,3.0,71.4902,50.6102,60.858948,66.919586,47.132256,57.71638,0,0,43148.25,27073.549,0.0,0.0,0.0,0.0,11.463397,25.7255,191.7133,10.22
2012-09-26 00:00:00+00:00,51.0,73.560196,52.140198,62.78644,73.048965,50.00913,61.719334,0,0,42903.24,36759.062,0.007874016,0.007874016,0.0,1.0,8.5475645,19.0145,164.74487,12.34
2012-09-27 00:00:00+00:00,63.0,63.3002,54.6602,58.2977,58.306038,50.728306,54.841064,0,0,42658.8,25410.553,0.507874,0.507874,0.0,11.0,11.915043,27.067701,233.62605,8.36
2012-09-28 00:00:00+00:00,2.0,62.1302,51.0602,56.677692,57.467846,47.308235,52.066696,0,0,42415.06,33240.406,0.0,0.0,0.0,0.0,12.098427,23.9359,240.02505,9.64
2012-09-29 00:00:00+00:00,51.0,64.8302,48.4502,55.567703,60.92484,44.131058,51.328167,0,0,42172.164,36427.344,0.007874016,0.007874016,0.0,2.0,10.634577,25.949202,232.20956,10.19
2012-09-30 00:00:00+00:00,2.0,61.0502,45.7502,52.837704,56.15171,41.724327,48.167828,0,0,41930.254,36570.332,0.0,0.0,0.0,0.0,10.580324,21.9226,237.93507,11.9
2012-10-01 00:00:00+00:00,2.0,64.2902,42.0602,52.646458,62.02794,37.88298,49.763977,0,0,41689.473,36405.453,0.0,0.0,0.0,0.0,5.3172884,10.5139,182.02866,11.98
2012-10-02 00:00:00+00:00,1.0,65.1902,42.780197,53.88394,62.466408,38.657757,50.93254,0,0,41449.64,36299.03,0.0,0.0,0.0,0.0,6.3979764,14.3168,207.52231,11.96
2012-10-03 00:00:00+00:00,2.0,67.8902,48.9002,57.963947,63.112125,45.391106,54.03804,0,0,41209.035,36000.0,0.0,0.0,0.0,0.0,11.220735,23.4885,205.2992,10.62
2012-10-04 00:00:00+00:00,63.0,62.2202,48.990196,55.968952,58.773254,42.234,50.703396,0,0,40967.49,7011.7393,0.503937,0.503937,0.0,12.0,19.391062,39.594902,225.29086,4.42
2012-10-05 00:00:00+00:00,61.0,61.6802,46.9202,53.66269,54.86269,41.393932,47.678493,0,0,40725.156,10604.002,0.27165353,0.27165353,0.0,7.0,19.940693,45.1874,228.07408,3.79
2012-10-06 00:00:00+00:00,63.0,63.3002,46.3802,52.9352,59.13349,42.193367,48.80943,0,0,40482.2,0.0,0.3937008,0.3937008,0.0,11.0,16.831102,39.3712,246.66342,2.79
2012-10-07 00:00:00+00:00,51.0,54.7502,42.6902,48.828953,48.076004,38.012913,42.742092,0,0,40238.76,27557.543,0.007874016,0.007874016,0.0,2.0,13.984381,29.3047,270.83185,7.97
2012-10-08 00:00:00+00:00,51.0,54.9302,41.7002,49.357697,49.26249,36.949905,43.344975,0,0,39995.01,33043.81,0.003937008,0.003937008,0.0,1.0,15.069478,28.6336,265.27512,7.24
2012-10-09 00:00:00+00:00,1.0,54.210197,40.2602,46.867702,44.318306,34.75031,39.745872,0,0,39751.1,34810.33,0.0,0.0,0.0,0.0,16.549265,34.2261,275.32922,9.68
2012-10-10 00:00:00+00:00,51.0,48.8102,40.9802,45.0902,42.96595,35.598873,39.65169,0,0,39507.19,10226.746,0.07086614,0.07086614,0.0,8.0,9.437912,20.3567,270.86398,4.21
2012-10-11 00:00:00+00:00,51.0,53.0402,39.1802,45.39395,51.882397,33.97106,41.939194,0,0,39263.45,32889.562,0.023622047,0.023622047,0.0,4.0,7.436133,12.750899,260.1487,7.38
2012-10-12 00:00:00+00:00,53.0,54.390198,38.0102,46.4402,47.734432,31.502317,40.795124,0,0,39020.03,25124.367,0.15748033,0.15748033,0.0,8.0,11.711715,23.4885,128.99904,8.91
2012-10-13 00:00:00+00:00,3.0,56.730198,44.2202,49.9877,51.21302,37.713547,44.377396,0,0,38777.1,31979.16,0.0,0.0,0.0,0.0,11.906642,22.369999,215.2317,9.85
2012-10-14 00:00:00+00:00,53.0,55.1102,46.740196,49.70645,49.50125,40.70456,43.834183,0,0,38534.844,31741.654,0.07480315,0.07480315,0.0,7.0,12.860319,26.1729,190.36627,7.78
2012-10-15 00:00:00+00:00,51.0,56.1002,42.8702,49.567703,50.735622,37.668423,44.62823,0,0,38293.42,4738.5903,0.019685041,0.019685041,0.0,2.0,12.592939,24.8307,214.19125,4.35
2012-10-16 00:00:00+00:00,3.0,55.2902,38.5502,47.0852,49.10384,32.814075,41.677795,0,0,38053.01,33091.53,0.0,0.0,0.0,0.0,9.26939,20.3567,192.2845,9.94
2012-10-17 00:00:00+00:00,2.0,58.3502,40.4402,50.8127,52.78999,35.132374,45.6304,0,0,37813.8,31756.55,0.0,0.0,0.0,0.0,11.068065,22.8174,182.86914,9.14
2012-10-18 00:00:00+00:00,1.0,65.7302,49.530197,56.160202,62.326157,44.797,52.206394,0,0,37575.97,32801.477,0.0,0.0,0.0,0.0,9.766241,20.8041,167.43103,8.97
2012-10-19 00:00:00+00:00,0.0,67.5302,48.0902,56.03645,66.472534,44.203068,53.63783,0,0,37339.707,32905.957,0.0,0.0,0.0,0.0,8.108932,15.4353,156.98035,8.87
2012-10-20 00:00:00+00:00,1.0,67.8002,43.9502,56.306446,69.75364,40.936325,55.765133,0,0,37105.21,32245.152,0.0,0.0,0.0,0.0,5.3781123,8.948,177.25743,8.91
2012-10-21 00:00:00+00:00,3.0,60.960197,49.6202,55.181454,61.501102,47.08056,54.33697,0,0,36872.684,14462.646,0.0,0.0,0.0,0.0,7.203696,13.6456995,56.84932,4.8
2012-10-22 00:00:00+00:00,3.0,57.0902,53.6702,55.353954,55.320568,52.3937,54.021458,0,0,36641.957,0.0,0.0,0.0,0.0,0.0,7.6582546,16.5538,86.4364,2.63
2012-10-23 00:00:00+00:00,51.0,56.1002,52.230198,53.838955,53.85708,50.712555,52.10739,0,0,36411.1,215.60509,0.003937008,0.003937008,0.0,1.0,6.0770693,12.5272,82.01076,2.73
2012-10-24 00:00:00+00:00,51.0,54.390198,49.980198,52.1627,53.23695,48.706997,50.93689,0,0,36179.94,1795.9897,0.007874016,0.007874016,0.0,2.0,4.124824,7.6058,358.05853,2.1
2012-10-25 00:00:00+00:00,51.0,52.320198,44.3102,49.59769,49.814926,36.15471,43.95454,0,0,35948.668,1065.0476,0.011811024,0.011811024,0.0,2.0,13.876615,26.620298,283.85837,2.66
2012-10-26 00:00:00+00:00,3.0,43.590202,35.9402,39.4352,36.547012,28.272427,32.269012,0,0,35717.48,30023.834,0.0,0.0,0.0,0.0,14.239696,25.0544,355.2922,8.04
2012-10-27 00:00:00+00:00,51.0,41.160202,35.3102,37.781452,32.562397,27.50684,29.730978,0,0,35486.574,0.0,0.015748031,0.015748031,0.0,3.0,10.377366,20.133,21.801462,3.73
2012-10-28 00:00:00+00:00,2.0,42.8702,30.360199,36.2102,36.317997,23.307997,29.947205,0,0,35256.156,29969.121,0.0,0.0,0.0,0.0,7.6451745,16.5538,324.58286,7.1
2012-10-29 00:00:00+00:00,3.0,42.3302,28.0202,34.56395,35.1205,21.616034,27.77154,0,0,35026.434,29417.355,0.0,0.0,0.0,0.0,9.490787,19.238201,185.04764,7.44
2012-10-30 00:00:00+00:00,73.0,41.2502,33.8702,37.323948,36.308987,25.73713,31.003298,0,0,34797.613,0.0,0.17322835,0.13385826,0.30314958,13.0,10.106191,18.119701,213.62424,1.31
2012-10-31 00:00:00+00:00,3.0,47.9102,32.4302,40.7252,42.437397,26.120932,34.60774,0,0,34569.938,2090.7493,0.0,0.0,0.0,0.0,10.444659,19.0145,162.93005,2.82
2012-11-01 00:00:00+00:00,53.0,45.0302,37.6502,42.2027,38.97661,30.170643,35.06462,0,0,34343.617,0.0,0.17322835,0.17322835,0.0,9.0,13.695118,24.8307,147.85162,1.44
